l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
1024.0,2048000.0,256.0,64.0,2.0,38.0,38.0,24.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0,1.0,2.0,6.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,64.0,1.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,4.0,4.0,128.0,1.0,16.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,6.0,2.0,5.0,1.0,6.0,5.0,5.0,1.0,1.0,6.0,8.0,512.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,3.0,512.0,32.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,3.0,2.0,1.0,6.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,6.0,1.0,3.0,2048.0,1024.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,6.0,5.0,3.0,6.0,2.0,5.0,6.0,6.0,4.0,4.0,4.0,256.0,16.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7026200415.0,21574396.02,775411000.0,4.7045425694444445,912.0,514.0,271360.0,1.5158603026909834e+17,18.25,6.929208967361111,133.0,17609.555555555555
2048000.0,2048000.0,256.0,64.0,1.0,38.0,42.0,26.0,6.0,1.0,5.0,4.0,4.0,5.0,1.0,5.0,2.0,2.0,3.0,6.0,4.0,4.0,1.0,6.0,1.0,4.0,4.0,1.0,5.0,6.0,3.0,4.0,2.0,256.0,1.0,192.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,6.0,5.0,3.0,6.0,5.0,3.0,2.0,6.0,6.0,1.0,1.0,2.0,4.0,64.0,2.0,1.0,4.0,1.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,6.0,4.0,4.0,1.0,5.0,2.0,6.0,2.0,2.0,1.0,4.0,1.0,2.0,64.0,32.0,1.0,64.0,128.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,5.0,1.0,4.0,1.0,3.0,6.0,5.0,6.0,2.0,1.0,2.0,128.0,256.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,6.0,2.0,2.0,32.0,256.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,6.0,6.0,3.0,4.0,1.0,5.0,3.0,4.0,1.0,4.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,2.0,6.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,3.0,6.0,5.0,1.0,6.0,8.0,64.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282559688.0,34631600.48,11089000.0,0.13432075,26.0,514.0,6964.0,9785494226569450.0,24.019118402777778,20.709933819444444,133.0,1820.5
1024.0,32000000.0,256.0,64.0,3.0,14.0,40.0,14.0,5.0,1.0,6.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,4.0,4.0,5.0,3.0,512.0,8.0,1.0,64.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,5.0,4.0,5.0,1.0,3.0,3.0,6.0,5.0,6.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,128.0,4.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,6.0,1.0,3.0,3.0,2.0,1.0,4.0,32.0,1.0,1.0,64.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,1.0,6.0,6.0,3.0,6.0,5.0,2.0,6.0,4.0,3.0,1.0,6.0,4.0,2.0,16.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,3.0,16.0,2.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,1.0,5.0,4.0,1.0,4.0,3.0,6.0,6.0,1.0,3.0,6.0,2.0,6.0,3.0,4.0,128.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,5.0,5.0,6.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,5.0,2.0,5.0,3.0,32.0,16.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,561098689.0,12891987.400000002,34339500000.0,63.871068750000006,7840.0,514.0,335872.0,7233677228744520.0,10.8125,1.554655847222222,133.0,57603.555555555555
512000.0,128000.0,256.0,64.0,2.0,18.0,16.0,8.0,4.0,6.0,4.0,3.0,1.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,3.0,2.0,2.0,5.0,6.0,6.0,6.0,1.0,4.0,1.0,1.0,5.0,8.0,1.0,1.0,96.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,6.0,5.0,2.0,2.0,1.0,64.0,32.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,6.0,2.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,4.0,6.0,2.0,5.0,3.0,2.0,16.0,1.0,64.0,16.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,6.0,5.0,2.0,5.0,3.0,3.0,6.0,64.0,64.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,16.0,2.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,16.0,1024.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,16.0,8.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,523487382.0,25039952.940000005,58345500.0,0.7332277361111111,128.0,514.0,198400.0,1.3108099409963806e+16,7.944444444444445,3.3329555208333335,133.0,34885.38888888889
2048.0,2048000.0,256.0,64.0,3.0,10.0,4.0,42.0,3.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,1.0,1.0,5.0,16.0,16.0,1.0,12.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,4.0,3.0,6.0,3.0,5.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,64.0,16.0,1.0,1.0,64.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,4.0,6.0,3.0,6.0,5.0,2.0,4.0,2.0,8.0,1.0,1.0,4.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,6.0,4.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,5.0,4.0,3.0,1.0,4.0,16.0,512.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,5.0,4.0,32.0,256.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,2.0,4.0,4.0,1.0,5.0,5.0,6.0,6.0,1.0,1.0,4.0,6.0,4.0,4.0,8.0,64.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,6.0,3.0,3.0,1.0,4.0,5.0,3.0,1.0,256.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647620688.0,12476492.6,2085270000.0,9.393609027777778,1680.0,514.0,458752.0,8080034721438909.0,53.170138888888886,0.9031121805555556,133.0,80856.0
256000.0,4096000.0,256.0,64.0,3.0,22.0,22.0,10.0,5.0,3.0,1.0,6.0,3.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,3.0,5.0,3.0,6.0,6.0,5.0,4.0,6.0,4.0,3.0,6.0,64.0,64.0,1.0,64.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,6.0,3.0,6.0,1.0,2.0,6.0,6.0,1.0,2.0,6.0,32.0,4.0,1.0,2.0,2.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,6.0,2.0,6.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,16.0,128.0,1.0,4.0,4.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,2.0,4.0,5.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,32.0,64.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,3.0,64.0,128.0,1.0,1024.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,5.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,6.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,6.0,3.0,1.0,1.0,2.0,512.0,16.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1127818894.0,17407000.619999997,13800200000.0,33.09554201388889,4840.0,514.0,557056.0,1.963194418710571e+16,20.38310204861111,4.007755954861111,133.0,42585.77777777778
32000.0,1024000.0,256.0,64.0,2.0,18.0,6.0,30.0,2.0,1.0,4.0,3.0,6.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,6.0,2.0,4.0,1.0,256.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,4.0,2.0,5.0,4.0,6.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,6.0,6.0,8.0,32.0,1.0,64.0,8.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,6.0,1.0,4.0,2.0,2.0,4.0,6.0,6.0,4.0,3.0,1.0,6.0,4.0,3.0,32.0,2.0,1.0,32.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,6.0,6.0,2.0,1.0,2.0,6.0,2.0,5.0,4.0,1.0,3.0,2.0,4.0,2.0,16.0,32.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,128.0,256.0,1.0,32.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,6.0,3.0,2.0,6.0,5.0,6.0,3.0,6.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,1024.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,6.0,5.0,5.0,3.0,5.0,5.0,6.0,16.0,64.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7258106429.0,24051203.4,86492300.0,0.876900826388889,180.0,514.0,49152.0,1.7456619402272666e+17,1.0,0.7415742918402777,133.0,3868.8888888888887
1024000.0,128000.0,256.0,64.0,1.0,10.0,18.0,32.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,6.0,6.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,4.0,6.0,3.0,6.0,3.0,2.0,64.0,1.0,96.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,5.0,4.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,1.0,6.0,8.0,8.0,1.0,1.0,2.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,6.0,1.0,6.0,1.0,6.0,5.0,3.0,2.0,6.0,4.0,3.0,32.0,128.0,1.0,4.0,8.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,6.0,1.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,2.0,6.0,2.0,128.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,5.0,2.0,6.0,1.0,6.0,5.0,3.0,1.0,4.0,1.0,5.0,2.0,256.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,5.0,5.0,6.0,5.0,3.0,4.0,1.0,1.0,5.0,4.0,2.0,1.0,2048.0,128.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,6.0,512.0,64.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7019954464.0,51710675.75999999,13573500.0,0.15708399999999997,32.0,514.0,514.0,3.6300658913786854e+17,24.25,24.25270128472222,133.0,226.0
512000.0,512000.0,256.0,64.0,1.0,38.0,10.0,8.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,6.0,2.0,3.0,5.0,6.0,6.0,32.0,16.0,1.0,6.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,5.0,2.0,6.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,8.0,2.0,1.0,2.0,64.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,6.0,1.0,2.0,5.0,1.0,5.0,6.0,6.0,3.0,3.0,1.0,1.0,5.0,6.0,2.0,16.0,1.0,1.0,128.0,4.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,256.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,2.0,2.0,4.0,1.0,6.0,5.0,3.0,1.0,32.0,256.0,1.0,1024.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,1.0,2.0,4.0,5.0,1.0,3.0,32.0,32.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,1.0,4.0,1.0,2.0,4.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,256.0,32.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,904921664.0,30825720.119999997,3853450.0,0.045818075,8.0,514.0,2320.0,2.7894861944988676e+16,8.0,9.773961631944445,133.0,605.5
128000.0,8192000.0,256.0,64.0,1.0,20.0,42.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,3.0,2.0,5.0,6.0,5.0,4.0,2.0,5.0,4.0,16.0,1.0,48.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,5.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,16.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,16.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,3.0,1.0,6.0,2.0,5.0,64.0,8.0,1.0,32.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,6.0,3.0,6.0,1.0,6.0,4.0,4.0,16.0,1.0,2.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,6.0,4.0,5.0,5.0,3.0,2.0,4.0,6.0,2.0,32.0,1.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,5.0,4.0,256.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3619684640.0,48832645.72,1518290.0,0.016317325,2.0,514.0,772.0,1.7675877764324573e+17,2.0,2.0058575,133.0,200.5
16000.0,512000.0,256.0,64.0,2.0,6.0,8.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,2.0,1.0,6.0,4.0,1.0,1.0,5.0,4.0,512.0,128.0,1.0,32.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,3.0,2.0,2.0,5.0,4.0,6.0,3.0,6.0,3.0,4.0,5.0,5.0,6.0,4.0,1.0,64.0,1.0,128.0,2.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,6.0,5.0,2.0,6.0,5.0,2.0,3.0,2.0,4.0,1.0,8.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,2.0,5.0,1.0,6.0,1.0,4.0,1.0,6.0,5.0,4.0,16.0,128.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,6.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,5.0,4.0,5.0,6.0,2.0,2.0,5.0,2.0,2.0,5.0,1024.0,512.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,6.0,6.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,128.0,64.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1415248305.0,19210114.0,13629700.0,0.31430660763888885,32.0,514.0,541696.0,2.718708127735677e+16,7.527777777777778,6.318682382291668,133.0,45797.666666666664
512000.0,8192000.0,256.0,64.0,2.0,22.0,2.0,34.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,4.0,1.0,3.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,128.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,5.0,6.0,2.0,6.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,3.0,6.0,5.0,4.0,64.0,1.0,1.0,1.0,32.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,6.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,2.0,2.0,4.0,8.0,1.0,1.0,1.0,32.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,6.0,1.0,3.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,6.0,3.0,1.0,4.0,4.0,128.0,4.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,6.0,3.0,4.0,5.0,16.0,64.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,6.0,6.0,5.0,1.0,2048.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,4.0,4.0,2.0,2.0,3.0,4.0,32.0,2.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7390801023.0,35662065.0,29268600.0,0.36110600347222227,68.0,514.0,136192.0,2.6357122648429248e+17,1.0,0.594476357638889,133.0,10009.916666666666
