l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
256000.0,32000.0,256.0,64.0,3.0,26.0,30.0,14.0,2.0,1.0,6.0,4.0,5.0,4.0,2.0,6.0,4.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,4.0,64.0,1.0,12.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,6.0,2.0,1.0,3.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,2.0,1.0,16.0,1.0,128.0,8.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,6.0,2.0,6.0,6.0,4.0,5.0,1.0,2.0,3.0,5.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,2.0,8.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,5.0,6.0,8.0,8.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0,6.0,3.0,1.0,4.0,4.0,2.0,128.0,512.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,6.0,6.0,4.0,1.0,5.0,3.0,3.0,6.0,2.0,5.0,3.0,4.0,6.0,2.0,2048.0,2.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2517210036.0,4123233.1000000006,64969900000.0,103.08797000000001,10920.0,514.0,2752512.0,1.0379043740087394e+16,1.0,0.10312514999999998,107.6,181171.2
2048.0,128000.0,256.0,64.0,1.0,12.0,20.0,44.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,1.0,6.0,2.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,6.0,3.0,1.0,2.0,5.0,3.0,2.0,32.0,4.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,5.0,1.0,5.0,6.0,4.0,2.0,3.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,64.0,128.0,1.0,2.0,128.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,6.0,4.0,6.0,5.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,6.0,3.0,6.0,6.0,5.0,1.0,6.0,5.0,1.0,1.0,2.0,6.0,4.0,64.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,6.0,3.0,6.0,1.0,1.0,4.0,5.0,6.0,5.0,4.0,6.0,1.0,5.0,2.0,1.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58196088.0,15338387.52,18654900.0,0.2175796,44.0,514.0,11608.0,892634149892021.8,42.77304,42.90636,107.6,2464.0
512.0,512000.0,256.0,64.0,1.0,2.0,16.0,26.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,3.0,5.0,6.0,1.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,1.0,3.0,5.0,6.0,32.0,4.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,2.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,2.0,4.0,1.0,5.0,2.0,5.0,3.0,8.0,64.0,1.0,8.0,16.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,6.0,3.0,3.0,2.0,5.0,6.0,1.0,4.0,2.0,2.0,5.0,4.0,128.0,1.0,128.0,4.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,1.0,1.0,6.0,5.0,5.0,4.0,6.0,2.0,1.0,512.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,8.0,16.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,3.0,1024.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,21895077.6,11088400.0,0.12613300000000002,26.0,514.0,514.0,5.510076956220355e+16,1.0,1.0039049999999998,107.6,107.6
4096.0,128000.0,256.0,64.0,1.0,24.0,20.0,46.0,5.0,1.0,4.0,6.0,1.0,4.0,1.0,4.0,6.0,3.0,2.0,4.0,6.0,3.0,2.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,16.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,5.0,2.0,5.0,4.0,3.0,1.0,3.0,16.0,64.0,1.0,1.0,32.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,6.0,3.0,1.0,3.0,4.0,6.0,4.0,6.0,6.0,5.0,6.0,3.0,1.0,2.0,5.0,8.0,64.0,1.0,32.0,2.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,1.0,6.0,4.0,2.0,5.0,2.0,6.0,4.0,1.0,2.0,4.0,3.0,4.0,128.0,16.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,6.0,3.0,1.0,4.0,3.0,1.0,5.0,2.0,5.0,6.0,2.0,4.0,5.0,32.0,32.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,6.0,4.0,6.0,5.0,2.0,6.0,1.0,1.0,6.0,2.0,32.0,2048.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,23065773.599999998,19514700.0,0.21872460000000002,46.0,514.0,514.0,5.8046922652037464e+16,1.0,1.400733,107.6,107.6
2048000.0,16000.0,256.0,64.0,3.0,6.0,38.0,12.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,2.0,4.0,16.0,4.0,1.0,6.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,16.0,1.0,128.0,8.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,3.0,1.0,5.0,4.0,6.0,5.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,32.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,6.0,6.0,4.0,6.0,5.0,6.0,1.0,1.0,4.0,8.0,256.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,1.0,4.0,1.0,2.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,2.0,128.0,64.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,6.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,1024.0,1024.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110958612.0,4254146.699999999,4867950000.0,16.185354999999998,2736.0,514.0,1146880.0,472034213076380.3,14.356589999999999,1.0145625,107.6,92492.8
128000.0,1024000.0,256.0,64.0,3.0,48.0,48.0,40.0,6.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,6.0,6.0,6.0,4.0,1.0,4.0,5.0,1.0,5.0,6.0,6.0,4.0,4.0,5.0,2.0,4.0,512.0,4.0,1.0,192.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,3.0,32.0,8.0,1.0,2.0,1.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,1.0,2.0,6.0,1.0,3.0,5.0,6.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,128.0,8.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,6.0,5.0,6.0,4.0,1.0,2.0,3.0,4.0,6.0,2.0,4.0,2.0,3.0,2.0,4.0,256.0,128.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,2.0,5.0,6.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,64.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,6.0,3.0,3.0,1.0,6.0,3.0,5.0,3.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,512.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,151885392.0,3936878.96,4363770000000.0,4145.5185,92160.0,514.0,1638400.0,597954404096152.4,107.2,2.11591775,107.6,160204.8
32000.0,16000.0,256.0,64.0,2.0,32.0,10.0,40.0,3.0,2.0,3.0,2.0,6.0,6.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,6.0,4.0,6.0,6.0,3.0,1.0,1.0,2.0,128.0,128.0,1.0,6.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,6.0,1.0,5.0,4.0,3.0,6.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,16.0,32.0,1.0,4.0,8.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,6.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,64.0,1.0,16.0,4.0,1.0,64.0,32.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,3.0,4.0,1.0,5.0,5.0,1.0,6.0,6.0,4.0,4.0,1.0,2.0,5.0,5.0,16.0,2.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,4.0,6.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,64.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,6.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,5.0,4.0,2.0,5.0,4.0,2048.0,16.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2525239866.0,13127496.540000003,236134000.0,1.9231319999999998,400.0,514.0,35840.0,3.315007760358507e+16,1.0,0.9410128189999999,107.6,2273.9
256.0,8192000.0,256.0,64.0,3.0,14.0,12.0,10.0,2.0,6.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,6.0,6.0,6.0,16.0,64.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,1.0,8.0,1.0,128.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,5.0,5.0,1.0,2.0,4.0,16.0,16.0,1.0,1.0,16.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,6.0,1.0,4.0,4.0,6.0,3.0,32.0,512.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,6.0,3.0,6.0,3.0,2.0,6.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,6.0,1.0,512.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,6.0,5.0,3.0,5.0,1.0,3.0,5.0,6.0,4.0,2.0,64.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,431983764.0,4054695.6600000006,2085500000.0,9.675939999999999,1680.0,514.0,2621440.0,1751562693081264.5,28.740000000000002,1.5165625,107.6,205363.2
2048.0,128000.0,256.0,64.0,2.0,6.0,10.0,2.0,1.0,6.0,4.0,1.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,6.0,5.0,3.0,2.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,16.0,1.0,1.0,64.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,4.0,6.0,2.0,4.0,1.0,16.0,1.0,64.0,4.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,1.0,3.0,6.0,2.0,2.0,2.0,16.0,8.0,1.0,2.0,64.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,6.0,4.0,2.0,5.0,6.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,5.0,64.0,4.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,32.0,256.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,6.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1024.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,291907974.0,8126999.039999999,8702120.0,0.23472628000000004,20.0,514.0,598016.0,2372335824466344.5,8.641758999999999,3.6810189999999996,107.6,39577.6
8192.0,8192000.0,256.0,64.0,3.0,38.0,46.0,8.0,6.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,6.0,3.0,2.0,5.0,6.0,512.0,4.0,1.0,1536.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,5.0,1.0,6.0,6.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,6.0,1.0,4.0,2.0,4.0,1.0,8.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,6.0,3.0,5.0,5.0,1.0,6.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,16.0,1.0,64.0,32.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,5.0,4.0,6.0,2.0,3.0,1.0,6.0,1.0,6.0,5.0,2.0,4.0,1.0,8.0,128.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,6.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,6.0,5.0,6.0,5.0,6.0,1.0,4.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,3.0,4.0,6.0,2.0,4.0,3.0,256.0,8.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240941136.0,3934597.9200000004,105034000000.0,150.91675,13984.0,514.0,2752512.0,948006492548037.2,80.2,1.7625,107.6,270540.8
2048.0,32000000.0,256.0,64.0,1.0,42.0,6.0,44.0,3.0,5.0,2.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,6.0,2.0,5.0,4.0,16.0,128.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,6.0,1.0,1.0,6.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,16.0,1.0,1.0,4.0,32.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,3.0,6.0,6.0,1.0,5.0,1.0,6.0,1.0,3.0,4.0,5.0,6.0,2.0,4.0,64.0,128.0,1.0,1.0,16.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,6.0,1.0,5.0,5.0,8.0,512.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,2.0,3.0,2.0,6.0,6.0,6.0,5.0,4.0,2.0,6.0,2.0,6.0,5.0,1.0,8.0,128.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,3.0,4.0,6.0,1.0,6.0,6.0,6.0,6.0,4.0,2.0,5.0,5.0,4.0,3.0,1.0,64.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2516582520.0,19546236.0,18653700.0,0.20944939999999998,44.0,514.0,514.0,4.918971584939472e+16,1.0,1.7910190000000006,107.6,107.6
8192.0,2048000.0,256.0,64.0,3.0,4.0,44.0,36.0,6.0,1.0,6.0,2.0,5.0,5.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,4.0,6.0,6.0,5.0,1.0,4.0,6.0,6.0,5.0,4.0,2.0,32.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,6.0,2.0,5.0,6.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,6.0,2.0,5.0,4.0,1.0,128.0,1.0,8.0,128.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,6.0,3.0,5.0,4.0,1.0,5.0,2.0,6.0,1.0,6.0,3.0,5.0,5.0,3.0,128.0,2.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,3.0,5.0,6.0,3.0,4.0,3.0,2.0,6.0,2.0,3.0,5.0,6.0,5.0,3.0,1.0,32.0,16.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,6.0,6.0,1.0,1.0,1024.0,2048.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1214830056.0,4060930.039999999,22895900000.0,47.074115,6336.0,514.0,802816.0,4933339867905281.0,13.45,2.8180193300000007,107.6,100172.8
2048000.0,128000.0,256.0,64.0,2.0,36.0,34.0,34.0,1.0,6.0,4.0,3.0,1.0,2.0,6.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,64.0,128.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,6.0,5.0,3.0,16.0,32.0,1.0,1.0,64.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,5.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,5.0,6.0,3.0,2.0,3.0,6.0,32.0,64.0,1.0,32.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,4.0,1.0,4.0,6.0,6.0,3.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,3.0,8.0,4.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,5.0,2.0,4.0,5.0,5.0,6.0,3.0,3.0,4.0,6.0,6.0,6.0,1.0,4.0,32.0,64.0,1.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,3.0,1.0,6.0,5.0,1.0,2.0,6.0,1.0,256.0,256.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76760862.0,4602767.68,1126390000.0,5.977695000000001,1156.0,514.0,132096.0,353312414702540.1,44.87869,18.19895225,107.6,20518.4
128000.0,256000.0,256.0,64.0,2.0,6.0,44.0,40.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,6.0,1.0,3.0,6.0,1.0,6.0,3.0,6.0,4.0,2.0,1.0,4.0,16.0,4.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,4.0,32.0,8.0,1.0,32.0,4.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,5.0,6.0,1.0,6.0,4.0,6.0,6.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,64.0,32.0,1.0,2.0,16.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,6.0,6.0,4.0,3.0,3.0,5.0,5.0,2.0,8.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,4.0,6.0,6.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,3.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,6.0,4.0,3.0,64.0,1.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,830924256.0,13900512.04,2256240000.0,9.469671999999997,1760.0,514.0,34816.0,1.1550272624856042e+16,78.75,23.745875999999996,107.6,4000.8
