l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
2048.0,256000.0,256.0,64.0,2.0,16.0,12.0,46.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,6.0,5.0,1.0,3.0,6.0,4.0,1.0,1.0,6.0,6.0,5.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,6.0,1.0,3.0,4.0,4.0,6.0,4.0,2.0,1.0,6.0,2.0,4.0,5.0,3.0,4096.0,32.0,1.0,3072.0,768.0,1.0,1.0,1.0,1.0,32.0,80.0,1.0,2516585644.0,63644670.0,368365000.0,3.5675111111111115,552.0,10.0,561152.0,1.6016726283911747e+17,10.29631111111111,3.9640322222222215,10.0,311816.8888888889
8192.0,64000.0,256.0,64.0,1.0,12.0,22.0,2.0,5.0,4.0,4.0,3.0,1.0,6.0,2.0,6.0,6.0,3.0,2.0,6.0,4.0,6.0,5.0,2.0,6.0,3.0,1.0,5.0,3.0,6.0,1.0,6.0,256.0,4096.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,1.0,6.0,1.0,4.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,64.0,2048.0,1.0,48.0,256.0,1.0,1.0,1.0,1.0,16.0,8.0,1.0,24427626505.0,266482800.0,1518110.0,0.0148114,2.0,10.0,10.0,6.509542308406614e+18,1.0,1.2221688888888889,10.0,10.0
128000.0,8192000.0,256.0,64.0,3.0,6.0,26.0,26.0,3.0,6.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,3.0,4.0,5.0,6.0,5.0,5.0,2.0,2.0,1.0,6.0,1.0,5.0,3.0,2.0,1.0,8.0,1024.0,1.0,2048.0,32.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,6.0,1.0,1.0,2.0,5.0,4.0,1.0,3.0,5.0,4.0,4.0,6.0,6.0,2.0,1.0,4.0,6.0,6.0,4096.0,64.0,1.0,48.0,1536.0,1.0,1.0,1.0,1.0,64.0,80.0,1.0,640100512.0,32612987.0,9946880000.0,81.49388888888889,4056.0,10.0,26066944.0,2.0875589676549344e+16,35.0815,0.1111111111111111,10.0,16520533.333333334
1024.0,512000.0,256.0,64.0,2.0,38.0,2.0,40.0,3.0,4.0,6.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,5.0,6.0,5.0,1.0,6.0,16.0,4.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,2.0,128.0,1.0,5.0,1.0,4.0,1.0,6.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,4096.0,2048.0,1.0,2.0,24.0,1.0,1.0,1.0,1.0,8.0,80.0,1.0,9462964628.0,53281570.0,34775100.0,0.42829755555555554,80.0,10.0,40992.0,5.04201612234306e+17,2.6666666666666665,0.3876967777777778,10.0,22801.777777777777
128.0,16000000.0,256.0,64.0,2.0,44.0,14.0,8.0,6.0,3.0,1.0,3.0,1.0,5.0,1.0,4.0,4.0,3.0,1.0,4.0,5.0,6.0,5.0,6.0,2.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,4.0,32.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,16.0,64.0,1.0,3.0,2.0,1.0,6.0,4.0,5.0,1.0,4.0,3.0,6.0,1.0,2.0,5.0,4.0,3.0,3.0,6.0,2.0,128.0,4096.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,160.0,64.0,1.0,2202897651.0,107054100.0,50232400.0,0.9384088888888886,112.0,10.0,233088.0,2.358292254199191e+17,12.076077777777778,9.845372222222222,10.0,130353.77777777778
1024.0,128000.0,256.0,64.0,3.0,34.0,38.0,42.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,6.0,1.0,5.0,4.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,2.0,256.0,1024.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,5.0,256.0,256.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,889636434.0,33145908.0,1521450000000.0,1528.788888888889,54264.0,10.0,4612096.0,2.948780739481207e+16,32.0,0.1553822222222222,10.0,2158762.6666666665
512000.0,8192000.0,256.0,64.0,3.0,28.0,32.0,18.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,4.0,256.0,512.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,2.0,5.0,5.0,5.0,6.0,2.0,4.0,6.0,2.0,6.0,5.0,2.0,2.0,6.0,5.0,2.0,2.0,6.0,32.0,2.0,1.0,96.0,1024.0,1.0,1.0,1.0,1.0,10.0,80.0,1.0,1324312484.0,36571830.0,138758000000.0,187.255,16128.0,10.0,2142208.0,4.843253103172572e+16,17.77777777777778,0.7273572222222222,10.0,1321301.3333333333
1024000.0,16000000.0,256.0,64.0,2.0,18.0,40.0,4.0,1.0,5.0,5.0,2.0,3.0,1.0,4.0,6.0,1.0,3.0,5.0,3.0,5.0,2.0,3.0,6.0,3.0,4.0,6.0,2.0,6.0,2.0,4.0,2.0,16.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,64.0,1.0,4.0,5.0,6.0,6.0,3.0,2.0,5.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,5.0,32.0,4.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,948867289.0,59090290.0,75340200.0,1.0568544444444443,160.0,10.0,184576.0,5.606884327852381e+16,30.837600000000002,5.512263333333333,10.0,103736.88888888889
64000.0,256000.0,256.0,64.0,2.0,8.0,6.0,16.0,6.0,4.0,5.0,1.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,1.0,4.0,6.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,2.0,2.0,1.0,8.0,2048.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0,4.0,1.0,6.0,4.0,4.0,5.0,4.0,6.0,4.0,2.0,4.0,4.0,4.0,64.0,8.0,1.0,96.0,1536.0,1.0,1.0,1.0,1.0,64.0,32.0,1.0,4121434620.0,51642570.0,42360900.0,0.4547936666666667,96.0,10.0,18432.0,2.128414758637734e+17,5.968961111111112,1.7464283333333332,10.0,10360.888888888889
128000.0,16000000.0,256.0,64.0,1.0,10.0,6.0,48.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,4.0,6.0,3.0,1.0,1.0,3.0,4.0,6.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,32.0,2048.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,6.0,5.0,1.0,3.0,3.0,5.0,2.0,6.0,2.0,1.0,4096.0,1.0,16.0,3072.0,1.0,1.0,1.0,1.0,320.0,64.0,1.0,24427626505.0,256309600.0,20377200.0,0.211504,48.0,10.0,10.0,6.261035178445948e+18,1.0,1.0,10.0,10.0
256.0,128000.0,256.0,64.0,1.0,2.0,6.0,38.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,6.0,6.0,3.0,1.0,1.0,3.0,3.0,6.0,5.0,3.0,5.0,1.0,4.0,512.0,128.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,6.0,4096.0,1.0,1.0,1536.0,64.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,644087817.0,155090520.0,16093200.0,0.16927899999999999,38.0,10.0,232.0,9.989191446419485e+16,37.9259,37.85895555555555,10.0,232.0
256000.0,128000.0,256.0,64.0,2.0,34.0,28.0,12.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,6.0,3.0,6.0,3.0,5.0,1.0,6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,32.0,1024.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,5.0,6.0,6.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,5.0,5.0,5.0,256.0,128.0,1.0,24.0,48.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,115343688.0,38857384.0,187497000.0,1.607,336.0,10.0,49152.0,4481953976592192.0,210.31646666666666,11.356962222222224,10.0,34716.444444444445
1024.0,16000000.0,256.0,64.0,1.0,36.0,46.0,32.0,6.0,2.0,5.0,5.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,4.0,5.0,3.0,6.0,2.0,6.0,6.0,6.0,6.0,2.0,1024.0,64.0,1.0,1024.0,4.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,5.0,512.0,1024.0,1.0,3072.0,12.0,1.0,1.0,1.0,1.0,320.0,32.0,1.0,763363337.0,118465380.0,13571700.0,0.14340199999999997,32.0,10.0,196.0,9.043212779577306e+16,32.0,30.171555555555553,10.0,196.0
1024.0,128000.0,256.0,64.0,3.0,38.0,34.0,12.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,1.0,6.0,1.0,6.0,3.0,5.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,8.0,2048.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,5.0,6.0,3.0,3.0,4.0,6.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,16.0,1.0,12.0,768.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5622998533.0,36514313.3,128460000000.0,184.64677777777777,15504.0,10.0,8511488.0,2.0531993011940237e+17,5.777777777777778,0.10929388888888887,10.0,3842652.4444444445
1024000.0,1024000.0,256.0,64.0,1.0,24.0,38.0,24.0,1.0,2.0,2.0,3.0,6.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,6.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,2.0,1.0,2.0,6.0,256.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,64.0,1.0,6.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,5.0,6.0,3.0,2.0,6.0,2.0,6.0,5.0,6.0,3.0,4096.0,1024.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,320.0,1.0,1.0,24427626505.0,209641600.0,10266900.0,0.10852200000000001,24.0,10.0,10.0,5.121046704710608e+18,1.0,1.0,10.0,10.0
128.0,128000.0,256.0,64.0,1.0,36.0,20.0,44.0,3.0,1.0,2.0,6.0,4.0,2.0,6.0,3.0,3.0,3.0,3.0,6.0,6.0,1.0,3.0,5.0,2.0,3.0,6.0,5.0,2.0,4.0,4.0,5.0,32.0,1.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,4.0,256.0,2.0,1.0,1024.0,96.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,637534217.0,150394520.0,18651400.0,0.19548400000000002,44.0,10.0,354.0,9.588165254929085e+16,36.44444444444444,36.44448888888889,10.0,354.0
2048.0,8192000.0,256.0,64.0,2.0,28.0,12.0,40.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,6.0,4.0,2.0,3.0,1.0,1.0,6.0,1.0,6.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,2048.0,8.0,1.0,1.0,1.0,1.0,64.0,64.0,1.0,6.0,3.0,3.0,4.0,6.0,1.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,1.0,1.0,6.0,3.0,4.0,256.0,16.0,1.0,128.0,6.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,24536678409.0,95359970.0,302751000.0,2.1549122222222223,480.0,10.0,1312.0,2.3398169169818875e+18,1.0,0.4979857777777778,10.0,738.6666666666666
512.0,16000.0,256.0,64.0,2.0,8.0,18.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,5.0,1.0,4.0,2.0,5.0,4.0,6.0,1.0,4.0,3.0,4.0,32.0,1024.0,1.0,2048.0,128.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0,6.0,5.0,2.0,5.0,3.0,6.0,1.0,6.0,6.0,1.0,5.0,256.0,4096.0,1.0,3.0,384.0,1.0,1.0,1.0,1.0,10.0,32.0,1.0,1389281092.0,35023326.0,31089000.0,0.5928318888888889,72.0,10.0,138880.0,4.865724459075199e+16,17.09161111111111,0.4764134444444445,10.0,80528.88888888889
2048.0,256000.0,256.0,64.0,1.0,24.0,6.0,48.0,3.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,6.0,4.0,2.0,4.0,1.0,1.0,6.0,1.0,2.0,5.0,4.0,3.0,64.0,32.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,1.0,4.0,6.0,6.0,1.0,5.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,6.0,3.0,5.0,4.0,2048.0,1.0,768.0,192.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,509607945.0,199569880.0,20377200.0,0.212477,48.0,10.0,292.0,1.017023964306966e+17,47.83462222222222,47.83462222222222,10.0,292.0
128.0,128000.0,256.0,64.0,1.0,10.0,20.0,38.0,6.0,1.0,3.0,2.0,4.0,6.0,3.0,6.0,6.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,3.0,16.0,4096.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,6.0,3.0,4.0,5.0,2.0,6.0,1.0,1.0,256.0,512.0,1.0,192.0,24.0,1.0,1.0,1.0,1.0,320.0,32.0,1.0,644087817.0,210990700.0,16093200.0,0.16927899999999999,38.0,10.0,232.0,1.358965393703019e+17,37.9259,56.61403333333333,10.0,232.0
512.0,8192000.0,256.0,64.0,1.0,10.0,36.0,38.0,3.0,5.0,3.0,6.0,6.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,6.0,6.0,5.0,3.0,1.0,1.0,6.0,2.0,2.0,1.0,8.0,128.0,1.0,2048.0,64.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,6.0,512.0,256.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,320.0,20.0,1.0,763363337.0,144584100.0,16093200.0,0.169534,38.0,10.0,306.0,1.103702010531417e+17,32.0,32.00008888888889,10.0,306.0
2048.0,8192000.0,256.0,64.0,3.0,10.0,42.0,46.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,6.0,2.0,4.0,1.0,6.0,2.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,5.0,1.0,5.0,6.0,4096.0,256.0,1.0,2048.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,16.0,1.0,8.0,96.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,10483483299.0,38766521.8,197649000000.0,271.64511111111113,19320.0,10.0,16801792.0,4.064081838506194e+17,20.074088888888888,0.22179333333333334,10.0,7470165.333333333
2048.0,512000.0,256.0,64.0,2.0,42.0,24.0,30.0,6.0,4.0,4.0,1.0,1.0,2.0,6.0,5.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,6.0,3.0,4.0,5.0,5.0,256.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,4.0,2.0,1.0,6.0,2.0,5.0,2.0,4.0,16.0,1.0,24.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,506732563.0,109886510.0,541815000.0,3.30376,720.0,10.0,1168.0,5.568307285142513e+16,63.56575555555556,34.159311111111116,10.0,714.6666666666666
2048.0,4096000.0,256.0,64.0,1.0,6.0,38.0,34.0,6.0,1.0,4.0,2.0,3.0,6.0,2.0,6.0,4.0,6.0,2.0,2.0,6.0,1.0,6.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,1024.0,1024.0,1.0,512.0,16.0,1.0,1.0,1.0,1.0,2.0,32.0,1.0,5.0,4.0,1.0,5.0,2.0,5.0,1.0,6.0,5.0,5.0,4.0,2.0,3.0,6.0,2.0,2.0,2.0,5.0,64.0,2.0,1.0,12.0,64.0,1.0,1.0,1.0,1.0,4.0,160.0,1.0,721616905.0,145567400.0,14408200.0,0.152024,34.0,10.0,208.0,1.05043896656897e+17,33.8512,26.393877777777778,10.0,208.0
512.0,16000000.0,256.0,64.0,1.0,42.0,48.0,14.0,3.0,1.0,3.0,6.0,4.0,1.0,5.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,128.0,32.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,5.0,4.0,2.0,4.0,5.0,3.0,6.0,3.0,3.0,3.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,1024.0,64.0,1.0,8.0,768.0,1.0,1.0,1.0,1.0,64.0,5.0,1.0,1845493769.0,260435100.0,6227500.0,0.0662851,14.0,10.0,114.0,4.806313542788919e+17,13.096277777777777,13.418444444444445,10.0,114.0
256000.0,2048000.0,256.0,64.0,1.0,4.0,24.0,6.0,3.0,2.0,5.0,2.0,2.0,5.0,6.0,1.0,6.0,4.0,1.0,5.0,6.0,4.0,4.0,2.0,5.0,1.0,5.0,2.0,1.0,6.0,2.0,4.0,4096.0,2048.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,6.0,2.0,4.0,1.0,5.0,5.0,3.0,6.0,4.0,5.0,6.0,4096.0,256.0,1.0,4.0,24.0,1.0,1.0,1.0,1.0,80.0,16.0,1.0,24427626505.0,199786080.0,3069380.0,0.0318497,6.0,10.0,10.0,4.88029974313805e+18,1.0,1.0001066666666665,10.0,10.0
64000.0,16000000.0,256.0,64.0,2.0,2.0,22.0,42.0,1.0,5.0,3.0,6.0,2.0,6.0,4.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0,1.0,3.0,4.0,2.0,5.0,6.0,2.0,5.0,1.0,6.0,2048.0,512.0,1.0,256.0,1024.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,6.0,1.0,2.0,4.0,5.0,6.0,3.0,4.0,5.0,6.0,6.0,6.0,4.0,1.0,3.0,2.0,4.0,2048.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,1223691365.0,65609415.1,791212000.0,4.825302222222223,924.0,10.0,329728.0,8.028567472057061e+16,20.592577777777777,2.8230020000000002,10.0,147168.0
512000.0,16000000.0,256.0,64.0,3.0,18.0,42.0,4.0,1.0,1.0,5.0,6.0,2.0,5.0,6.0,3.0,4.0,3.0,5.0,5.0,1.0,3.0,3.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,5.0,3.0,16.0,1.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,1.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,16.0,1.0,1.0,768.0,1.0,1.0,1.0,1.0,20.0,4.0,1.0,1622169056.0,39021165.0,5823880000.0,17.991255555555558,3024.0,10.0,526336.0,6.329892639207024e+16,16.0,0.9382595555555555,10.0,316586.6666666667
1024000.0,256000.0,256.0,64.0,2.0,18.0,10.0,20.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,2.0,3.0,5.0,6.0,3.0,6.0,5.0,4.0,5.0,2.0,4.0,256.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,6.0,4096.0,1024.0,1.0,384.0,16.0,1.0,1.0,1.0,1.0,16.0,80.0,1.0,24964574852.0,62637940.0,98049000.0,1.0023671111111112,200.0,10.0,66048.0,1.563729541705085e+18,1.0,0.4327197777777777,10.0,36705.77777777778
2048.0,16000000.0,256.0,64.0,1.0,42.0,10.0,18.0,2.0,5.0,1.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,6.0,4.0,2.0,1.0,3.0,4.0,6.0,6.0,5.0,3.0,1.0,128.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,64.0,512.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,16.0,2.0,1.0,24427626505.0,219832700.0,7831000.0,0.0829646,18.0,10.0,10.0,5.369991089185713e+18,1.0,1.2222577777777779,10.0,10.0
4096.0,32000000.0,256.0,64.0,3.0,22.0,40.0,32.0,6.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,4.0,3.0,3.0,6.0,5.0,6.0,3.0,1.0,5.0,4.0,1.0,6.0,6.0,2.0,2.0,3.0,512.0,1024.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,16.0,8.0,1.0,6.0,2.0,5.0,6.0,5.0,4.0,2.0,6.0,4.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,4.0,4.0,128.0,32.0,1.0,128.0,3072.0,1.0,1.0,1.0,1.0,64.0,40.0,1.0,347412314.0,33541233.0,414943000000.0,503.8556666666667,28160.0,10.0,18055168.0,1.1652637370943162e+16,184.88888888888889,0.8020835555555554,10.0,10556757.333333334
512000.0,16000000.0,256.0,64.0,1.0,12.0,4.0,30.0,6.0,6.0,6.0,6.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,6.0,1.0,4.0,6.0,5.0,3.0,1.0,2.0,5.0,5.0,6.0,6.0,1.0,128.0,2048.0,1.0,2048.0,32.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,4.0,3.0,3.0,3.0,6.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,4096.0,2.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,40.0,160.0,1.0,817037321.0,165863000.0,12739400.0,0.134783,30.0,10.0,184.0,1.35516261173023e+17,29.8978,36.49563333333333,10.0,184.0
2048000.0,4096000.0,256.0,64.0,1.0,42.0,32.0,10.0,4.0,3.0,4.0,3.0,6.0,2.0,3.0,5.0,1.0,6.0,6.0,4.0,2.0,6.0,2.0,6.0,3.0,6.0,1.0,3.0,3.0,5.0,2.0,2.0,128.0,2.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,4.0,5.0,5.0,3.0,6.0,5.0,2.0,5.0,4.0,3.0,2.0,6.0,4.0,4.0,5.0,1.0,5.0,16.0,16.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,24427626505.0,219814800.0,4640280.0,0.048888,10.0,10.0,10.0,5.369553834671274e+18,1.0,1.2221688888888889,10.0,10.0
16000.0,16000000.0,256.0,64.0,2.0,2.0,14.0,34.0,6.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,1.0,4.0,5.0,4.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,2.0,256.0,64.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,6.0,4.0,5.0,2.0,32.0,1.0,1.0,256.0,1536.0,1.0,1.0,1.0,1.0,32.0,20.0,1.0,228346808.0,50081110.0,299266000.0,2.20115,476.0,10.0,21568.0,1.143586160959688e+16,100.41944444444444,13.401577777777778,10.0,19568.0
2048000.0,2048000.0,256.0,64.0,3.0,18.0,16.0,46.0,1.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,5.0,1.0,1.0,6.0,5.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,6.0,3.0,3.0,4.0,512.0,64.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,4.0,3.0,6.0,6.0,6.0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,6.0,1.0,6.0,2.0,2.0,16.0,256.0,1.0,3072.0,2.0,1.0,1.0,1.0,1.0,80.0,320.0,1.0,2332626288.0,32839606.2,94536700000.0,143.92033333333333,13248.0,10.0,3702784.0,7.660252870968778e+16,10.666666666666666,0.0,10.0,3061987.5555555555
